TrainNum,RecordDate,OriginStation,TerminalStation,MaxCount,LoadFactors
D16,2015-10-07,ZD111-01,ZD190-01,613,56.5
D17,2015-10-07,ZD190-01,ZD111-03,1112,101.6
D18,2015-10-07,ZD111-01,ZD190-01,613,71.7
D19,2015-10-07,ZD190-01,ZD111-03,586,100.4
D20,2015-10-07,ZD111-01,ZD190-02,586,82.0
D49,2015-10-07,ZD111-02,ZD190-02,1112,26.5
D50,2015-10-07,ZD190-02,ZD111-02,1112,79.4
T02,2015-10-07,ZD181,ZD190-02,378,56.4
T03,2015-10-07,ZD190-01,ZD181,378,14.8
T04,2015-10-07,ZD181,ZD190-01,378,50.1
T05,2015-10-07,ZD190-02,ZD181,378,14.9
G18,2015-10-07,ZD209,ZD190-01,1005,80.2
G19,2015-10-07,ZD209,ZD190-01,1005,93.1
G20,2015-10-07,ZD209,ZD190-01,1005,91.6
G21,2015-10-07,ZD209,ZD190-01,1112,83.8
G23,2015-10-07,ZD082,ZD190-01,610,91.5
G24,2015-10-07,ZD080,ZD190-01,1005,77.3
G27,2015-10-07,ZD080,ZD190-01,1112,82.9
K10,2015-10-07,ZD056,ZD190-01,1122,68.8
K08,2015-10-07,ZD170,ZD190-01,1318,81.5
G22,2015-10-07,ZD203,ZD190-01,960,92.0
Z01,2015-10-07,ZD071,ZD190-01,930,81.1
T01,2015-10-07,ZD212,ZD190-01,1090,91.6
G26,2015-10-07,ZD072,ZD190-01,1005,71.8
G28,2015-10-07,ZD316,ZD190-01,1005,94.7
K03,2015-10-07,ZD174,ZD190-01,1316,64.8
K07,2015-10-07,ZD029,ZD190-01,1332,90.4
G29,2015-10-07,ZD321,ZD190-01,480,95.6
K01,2015-10-07,ZD142,ZD190-01,1225,94.8
K06,2015-10-07,ZD299,ZD190-01,1246,108.0
Z02,2015-10-07,ZD267,ZD190-01,1194,99.5
K11,2015-10-08,ZD074,ZD190-02,1264,95.5
G01,2015-10-08,ZD075,ZD190-02,1112,72.6
G02,2015-10-08,ZD075,ZD190-02,556,77.0
K17,2015-10-08,ZD004,ZD190-02,1270,68.5
K18,2015-10-08,ZD246,ZD190-02,1200,86.8
K02,2015-10-08,ZD291,ZD190-02,1061,85.5
G03,2015-10-08,ZD313,ZD190-02,1102,72.2
Z03,2015-10-08,ZD012,ZD190-02,1243,75.9
G04,2015-10-08,ZD242,ZD190-01,556,82.6
G05,2015-10-08,ZD242,ZD190-01,1112,26.3
G06,2015-10-08,ZD013,ZD190-01,1015,77.2
G07,2015-10-08,ZD013,ZD190-01,1015,84.7
G08,2015-10-08,ZD013,ZD190-01,1015,83.3
G09,2015-10-08,ZD013,ZD190-01,1015,76.5
G10,2015-10-08,ZD013,ZD190-01,1112,49.8
G11,2015-10-08,ZD013,ZD190-01,1112,20.0
G12,2015-10-08,ZD013,ZD190-01,1112,48.1
G13,2015-10-08,ZD013,ZD190-01,1005,56.8
G14,2015-10-08,ZD013,ZD190-01,1112,38.9
G15,2015-10-08,ZD013,ZD190-01,1112,27.6
G16,2015-10-08,ZD013,ZD190-01,1112,32.2
G17,2015-10-08,ZD013,ZD190-01,1112,33.2
K15,2015-10-08,ZD230,ZD190-01,1263,102.6
K12,2015-10-08,ZD007,ZD190-01,1148,85.1
K04,2015-10-08,ZD273,ZD190-02,1194,90.6
G25,2015-10-08,ZD261,ZD190-01,1061,93.4
K16,2015-10-08,ZD266,ZD190-01,1260,91.7
D02,2015-10-08,ZD111-01,ZD190-01,1112,57.3
D03,2015-10-08,ZD190-01,ZD111-01,613,71.1
D04,2015-10-08,ZD111-03,ZD190-01,586,91.8
D05,2015-10-08,ZD190-01,ZD111-01,1172,52.2
D06,2015-10-08,ZD111-01,ZD190-01,1172,54.4
D07,2015-10-08,ZD190-01,ZD111-01,613,83.5
D08,2015-10-08,ZD111-01,ZD190-02,586,72.8
D09,2015-10-08,ZD190-01,ZD111-01,586,89.4
D10,2015-10-08,ZD111-01,ZD190-01,1172,26.1
D11,2015-10-08,ZD190-01,ZD111-01,586,74.2
D12,2015-10-08,ZD111-01,ZD190-01,586,26.7
D13,2015-10-08,ZD190-01,ZD111-01,1172,84.3
D14,2015-10-08,ZD111-01,ZD190-01,1226,11.2
D15,2015-10-08,ZD190-02,ZD111-03,586,68.3
D16,2015-10-08,ZD111-01,ZD190-01,613,14.2
D17,2015-10-08,ZD190-01,ZD111-03,1112,34.3
D18,2015-10-08,ZD111-01,ZD190-01,1226,11.0
D19,2015-10-08,ZD190-01,ZD111-03,586,24.7
D20,2015-10-08,ZD111-01,ZD190-02,586,56.1
D49,2015-10-08,ZD111-02,ZD190-02,1112,5.8
D50,2015-10-08,ZD190-02,ZD111-02,1112,43.2
T02,2015-10-08,ZD181,ZD190-02,378,10.7
T03,2015-10-08,ZD190-01,ZD181,378,9.2
T04,2015-10-08,ZD181,ZD190-01,378,8.7
T05,2015-10-08,ZD190-02,ZD181,378,5.6
G18,2015-10-08,ZD209,ZD190-01,1005,51.1
G19,2015-10-08,ZD209,ZD190-01,1005,60.0
G20,2015-10-08,ZD209,ZD190-01,1005,59.6
G21,2015-10-08,ZD209,ZD190-01,1112,43.0
G23,2015-10-08,ZD082,ZD190-01,610,87.3
G24,2015-10-08,ZD080,ZD190-01,1005,43.9
G27,2015-10-08,ZD080,ZD190-01,1112,49.0
K10,2015-10-08,ZD056,ZD190-01,1122,51.7
K08,2015-10-08,ZD170,ZD190-01,1318,69.9
G22,2015-10-08,ZD203,ZD190-01,960,85.2
Z01,2015-10-08,ZD071,ZD190-01,930,84.5
T01,2015-10-08,ZD212,ZD190-01,1090,85.3
G26,2015-10-08,ZD072,ZD190-01,1005,63.2
G28,2015-10-08,ZD316,ZD190-01,1005,82.3
K03,2015-10-08,ZD174,ZD190-01,1316,54.8
K07,2015-10-08,ZD029,ZD190-01,1332,90.7
G29,2015-10-08,ZD321,ZD190-01,480,82.2
K01,2015-10-08,ZD142,ZD190-01,1225,83.2
K06,2015-10-08,ZD299,ZD190-01,1246,85.8
Z02,2015-10-08,ZD267,ZD190-01,1194,89.7
K11,2015-10-09,ZD074,ZD190-02,1285,91.1
G01,2015-10-09,ZD075,ZD190-02,1112,71.5
G02,2015-10-09,ZD075,ZD190-02,556,80.2
K17,2015-10-09,ZD004,ZD190-02,1170,60.9
K18,2015-10-09,ZD246,ZD190-02,1200,80.9
K02,2015-10-09,ZD291,ZD190-02,1061,84.3
G03,2015-10-09,ZD313,ZD190-02,1102,76.0
Z03,2015-10-09,ZD012,ZD190-02,1243,67.5
G04,2015-10-09,ZD242,ZD190-01,556,76.7
G05,2015-10-09,ZD242,ZD190-01,556,49.5
G06,2015-10-09,ZD013,ZD190-01,1015,78.2
G07,2015-10-09,ZD013,ZD190-01,1015,84.0
G08,2015-10-09,ZD013,ZD190-01,1015,83.4
G09,2015-10-09,ZD013,ZD190-01,1015,71.6
G10,2015-10-09,ZD013,ZD190-01,1112,48.9
G11,2015-10-09,ZD013,ZD190-01,1112,20.7
G12,2015-10-09,ZD013,ZD190-01,1112,50.1
G13,2015-10-09,ZD013,ZD190-01,1005,61.2
G14,2015-10-09,ZD013,ZD190-01,1112,38.5
G15,2015-10-09,ZD013,ZD190-01,1112,28.6
G16,2015-10-09,ZD013,ZD190-01,1112,33.1
G17,2015-10-09,ZD013,ZD190-01,1112,37.0
K15,2015-10-09,ZD230,ZD190-01,1263,99.1
K12,2015-10-09,ZD007,ZD190-01,1148,74.3
K04,2015-10-09,ZD273,ZD190-02,1194,73.4
G25,2015-10-09,ZD261,ZD190-01,1061,69.5
K16,2015-10-09,ZD266,ZD190-01,1260,79.9
D02,2015-10-09,ZD111-01,ZD190-01,1112,54.1
D03,2015-10-09,ZD190-01,ZD111-01,613,57.5
D04,2015-10-09,ZD111-03,ZD190-01,586,89.1
D05,2015-10-09,ZD190-01,ZD111-01,1172,20.1
D06,2015-10-09,ZD111-01,ZD190-01,1172,44.0
D07,2015-10-09,ZD190-01,ZD111-01,613,44.5
D08,2015-10-09,ZD111-01,ZD190-02,586,61.2
D09,2015-10-09,ZD190-01,ZD111-01,586,53.8
D10,2015-10-09,ZD111-01,ZD190-01,1172,27.2
D11,2015-10-09,ZD190-01,ZD111-01,586,73.0
D12,2015-10-09,ZD111-01,ZD190-01,586,58.7
D13,2015-10-09,ZD190-01,ZD111-01,1172,44.6
D14,2015-10-09,ZD111-01,ZD190-01,613,30.2
D15,2015-10-09,ZD190-02,ZD111-03,586,49.3
D16,2015-10-09,ZD111-01,ZD190-01,613,15.8
D17,2015-10-09,ZD190-01,ZD111-03,1112,40.8
D18,2015-10-09,ZD111-01,ZD190-01,613,26.7
D19,2015-10-09,ZD190-01,ZD111-03,586,33.8
D20,2015-10-09,ZD111-01,ZD190-02,586,41.7
T02,2015-10-09,ZD181,ZD190-02,378,7.1
T03,2015-10-09,ZD190-01,ZD181,378,10.9
T04,2015-10-09,ZD181,ZD190-01,378,10.0
T05,2015-10-09,ZD190-02,ZD181,378,8.0
G18,2015-10-09,ZD209,ZD190-01,1005,39.1
G19,2015-10-09,ZD209,ZD190-01,1005,56.7
G20,2015-10-09,ZD209,ZD190-01,1005,63.3
G21,2015-10-09,ZD209,ZD190-01,1112,28.5
G23,2015-10-09,ZD082,ZD190-01,610,76.9
G24,2015-10-09,ZD080,ZD190-01,1005,28.5
G27,2015-10-09,ZD080,ZD190-01,1112,41.7
K10,2015-10-09,ZD056,ZD190-01,1122,48.9
K08,2015-10-09,ZD170,ZD190-01,1318,47.4
G22,2015-10-09,ZD203,ZD190-01,960,78.0
Z01,2015-10-09,ZD071,ZD190-01,930,82.5
T01,2015-10-09,ZD212,ZD190-01,1090,75.8
G26,2015-10-09,ZD072,ZD190-01,1005,36.9
G28,2015-10-09,ZD316,ZD190-01,1005,69.5
K03,2015-10-09,ZD174,ZD190-01,1316,44.9
K07,2015-10-09,ZD029,ZD190-01,1332,87.8
G29,2015-10-09,ZD321,ZD190-01,480,75.8
K01,2015-10-09,ZD142,ZD190-01,1225,74.4
K06,2015-10-09,ZD299,ZD190-01,1246,74.5
Z02,2015-10-09,ZD267,ZD190-01,1194,84.8
K11,2015-10-10,ZD074,ZD190-02,1285,93.5
G01,2015-10-10,ZD075,ZD190-02,1112,63.4
G02,2015-10-10,ZD075,ZD190-02,556,80.4
K17,2015-10-10,ZD004,ZD190-02,1170,58.9
K18,2015-10-10,ZD246,ZD190-02,1200,77.2
K02,2015-10-10,ZD291,ZD190-02,1061,82.5
G03,2015-10-10,ZD313,ZD190-02,1102,58.0
Z03,2015-10-10,ZD012,ZD190-02,1243,67.9
G04,2015-10-10,ZD242,ZD190-01,556,64.5
G05,2015-10-10,ZD242,ZD190-01,556,40.7
G06,2015-10-10,ZD013,ZD190-01,1015,67.0
G07,2015-10-10,ZD013,ZD190-01,1015,81.2
G08,2015-10-10,ZD013,ZD190-01,1015,78.8
G09,2015-10-10,ZD013,ZD190-01,1015,67.7
G10,2015-10-10,ZD013,ZD190-01,1112,47.4
G11,2015-10-10,ZD013,ZD190-01,1112,20.2
G12,2015-10-10,ZD013,ZD190-01,1112,52.8
G13,2015-10-10,ZD013,ZD190-01,1005,63.0
G14,2015-10-10,ZD013,ZD190-01,1112,39.1
G15,2015-10-10,ZD013,ZD190-01,1112,33.8
G16,2015-10-10,ZD013,ZD190-01,1112,38.9
G17,2015-10-10,ZD013,ZD190-01,1112,42.8
K15,2015-10-10,ZD230,ZD190-01,1209,93.9
K12,2015-10-10,ZD007,ZD190-01,1148,69.5
K04,2015-10-10,ZD273,ZD190-02,1194,71.2
G25,2015-10-10,ZD261,ZD190-01,1061,50.3
K16,2015-10-10,ZD266,ZD190-01,1260,77.5
D02,2015-10-10,ZD111-01,ZD190-01,1112,52.8
D03,2015-10-10,ZD190-01,ZD111-01,613,55.5
D04,2015-10-10,ZD111-03,ZD190-01,586,82.0
D05,2015-10-10,ZD190-01,ZD111-01,586,26.2
D06,2015-10-10,ZD111-01,ZD190-01,586,67.5
D07,2015-10-10,ZD190-01,ZD111-01,613,24.5
D08,2015-10-10,ZD111-01,ZD190-02,586,50.0
D09,2015-10-10,ZD190-01,ZD111-01,586,31.7
D10,2015-10-10,ZD111-01,ZD190-01,1172,33.2
D11,2015-10-10,ZD190-01,ZD111-01,586,36.5
D12,2015-10-10,ZD111-01,ZD190-01,586,30.0
D13,2015-10-10,ZD190-01,ZD111-01,586,87.1
D14,2015-10-10,ZD111-01,ZD190-01,613,34.7
D15,2015-10-10,ZD190-02,ZD111-03,586,47.4
D16,2015-10-10,ZD111-01,ZD190-01,613,14.8
D17,2015-10-10,ZD190-01,ZD111-03,1112,40.7
D18,2015-10-10,ZD111-01,ZD190-01,613,29.2
D19,2015-10-10,ZD190-01,ZD111-03,586,30.5
D20,2015-10-10,ZD111-01,ZD190-02,586,46.2
T02,2015-10-10,ZD181,ZD190-02,378,9.1
T03,2015-10-10,ZD190-01,ZD181,378,13.2
T04,2015-10-10,ZD181,ZD190-01,378,7.7
T05,2015-10-10,ZD190-02,ZD181,378,6.1
G18,2015-10-10,ZD209,ZD190-01,1005,53.0
G19,2015-10-10,ZD209,ZD190-01,1005,65.4
G20,2015-10-10,ZD209,ZD190-01,1005,77.0
G21,2015-10-10,ZD209,ZD190-01,1112,30.1
G23,2015-10-10,ZD082,ZD190-01,610,50.0
G24,2015-10-10,ZD080,ZD190-01,1005,57.4
G27,2015-10-10,ZD080,ZD190-01,1112,62.4
K10,2015-10-10,ZD056,ZD190-01,1122,44.3
K08,2015-10-10,ZD170,ZD190-01,1318,48.0
G22,2015-10-10,ZD203,ZD190-01,960,73.4
Z01,2015-10-10,ZD071,ZD190-01,930,83.0
T01,2015-10-10,ZD212,ZD190-01,1090,77.3
G26,2015-10-10,ZD072,ZD190-01,1005,61.1
G28,2015-10-10,ZD316,ZD190-01,1005,60.4
K03,2015-10-10,ZD174,ZD190-01,1316,48.2
K07,2015-10-10,ZD029,ZD190-01,1332,87.8
G29,2015-10-10,ZD321,ZD190-01,480,74.9
K01,2015-10-10,ZD142,ZD190-01,1225,73.4
K06,2015-10-10,ZD299,ZD190-01,1246,71.3
Z02,2015-10-10,ZD267,ZD190-01,1194,82.9
K11,2015-10-11,ZD074,ZD190-02,1264,81.9
G01,2015-10-11,ZD075,ZD190-02,1112,69.2
G02,2015-10-11,ZD075,ZD190-02,556,79.5
K17,2015-10-11,ZD004,ZD190-02,1170,50.3
K18,2015-10-11,ZD246,ZD190-02,1200,68.1
K02,2015-10-11,ZD291,ZD190-02,1061,79.3
G03,2015-10-11,ZD313,ZD190-02,1102,61.5
Z03,2015-10-11,ZD012,ZD190-02,1243,86.3
G04,2015-10-11,ZD242,ZD190-01,556,64.3
G05,2015-10-11,ZD242,ZD190-01,556,57.3
G06,2015-10-11,ZD013,ZD190-01,1015,64.2
G07,2015-10-11,ZD013,ZD190-01,1015,83.8
G08,2015-10-11,ZD013,ZD190-01,1015,83.9
G09,2015-10-11,ZD013,ZD190-01,1015,74.2
G10,2015-10-11,ZD013,ZD190-01,1112,49.1
G11,2015-10-11,ZD013,ZD190-01,1112,22.3
G12,2015-10-11,ZD013,ZD190-01,1112,56.9
G13,2015-10-11,ZD013,ZD190-01,1005,65.3
G14,2015-10-11,ZD013,ZD190-01,1112,48.2
G15,2015-10-11,ZD013,ZD190-01,1112,36.0
G16,2015-10-11,ZD013,ZD190-01,1112,42.2
G17,2015-10-11,ZD013,ZD190-01,1112,56.3
K15,2015-10-11,ZD230,ZD190-01,1209,87.4
K12,2015-10-11,ZD007,ZD190-01,1148,60.7
K04,2015-10-11,ZD273,ZD190-02,1194,66.4
G25,2015-10-11,ZD261,ZD190-01,1061,50.9
K16,2015-10-11,ZD266,ZD190-01,1260,70.9
D02,2015-10-11,ZD111-01,ZD190-01,1112,50.3
D03,2015-10-11,ZD190-01,ZD111-01,613,46.1
D04,2015-10-11,ZD111-03,ZD190-01,586,86.3
D05,2015-10-11,ZD190-01,ZD111-01,586,29.5
D06,2015-10-11,ZD111-01,ZD190-01,586,71.9
D07,2015-10-11,ZD190-01,ZD111-01,613,27.8
D08,2015-10-11,ZD111-01,ZD190-02,586,67.9
D09,2015-10-11,ZD190-01,ZD111-01,586,51.7
D10,2015-10-11,ZD111-01,ZD190-01,586,67.7
D11,2015-10-11,ZD190-01,ZD111-01,586,80.1
D12,2015-10-11,ZD111-01,ZD190-01,586,32.4
D13,2015-10-11,ZD190-01,ZD111-01,586,85.7
D14,2015-10-11,ZD111-01,ZD190-01,613,32.1
D15,2015-10-11,ZD190-02,ZD111-03,586,64.6
D16,2015-10-11,ZD111-01,ZD190-01,613,19.0
D17,2015-10-11,ZD190-01,ZD111-03,1112,51.1
D18,2015-10-11,ZD111-01,ZD190-01,613,26.8
D19,2015-10-11,ZD190-01,ZD111-03,586,47.8
D20,2015-10-11,ZD111-01,ZD190-02,586,41.9
T02,2015-10-11,ZD181,ZD190-02,378,13.2
T03,2015-10-11,ZD190-01,ZD181,378,15.8
T04,2015-10-11,ZD181,ZD190-01,378,18.7
T05,2015-10-11,ZD190-02,ZD181,378,8.7
G18,2015-10-11,ZD209,ZD190-01,1005,50.3
G19,2015-10-11,ZD209,ZD190-01,1005,70.6
G20,2015-10-11,ZD209,ZD190-01,1005,79.3
G21,2015-10-11,ZD209,ZD190-01,1112,40.3
G23,2015-10-11,ZD082,ZD190-01,610,51.5
G24,2015-10-11,ZD080,ZD190-01,1005,56.2
G27,2015-10-11,ZD080,ZD190-01,556,78.8
K10,2015-10-11,ZD056,ZD190-01,1122,40.1
K08,2015-10-11,ZD170,ZD190-01,1016,50.0
G22,2015-10-11,ZD203,ZD190-01,960,72.5
Z01,2015-10-11,ZD071,ZD190-01,930,82.8
T01,2015-10-11,ZD212,ZD190-01,1090,76.0
G26,2015-10-11,ZD072,ZD190-01,1005,61.0
G28,2015-10-11,ZD316,ZD190-01,1005,58.0
K03,2015-10-11,ZD174,ZD190-01,1316,46.6
K07,2015-10-11,ZD029,ZD190-01,1332,80.3
G29,2015-10-11,ZD321,ZD190-01,480,77.3
K01,2015-10-11,ZD142,ZD190-01,1225,69.5
K06,2015-10-11,ZD299,ZD190-01,1246,72.8
Z02,2015-10-11,ZD267,ZD190-01,1194,81.4
K11,2015-10-12,ZD074,ZD190-02,1285,80.7
G01,2015-10-12,ZD075,ZD190-02,1112,55.0
G02,2015-10-12,ZD075,ZD190-02,556,79.3
K17,2015-10-12,ZD004,ZD190-02,1170,54.0
K18,2015-10-12,ZD246,ZD190-02,1082,78.3
K02,2015-10-12,ZD291,ZD190-02,1061,76.3
G03,2015-10-12,ZD313,ZD190-02,1102,51.9
Z03,2015-10-12,ZD012,ZD190-02,1243,78.8
G04,2015-10-12,ZD242,ZD190-01,556,91.8
G05,2015-10-12,ZD242,ZD190-01,556,59.6
G06,2015-10-12,ZD013,ZD190-01,1015,81.9
G07,2015-10-12,ZD013,ZD190-01,1015,86.3
G08,2015-10-12,ZD013,ZD190-01,1015,86.6
G09,2015-10-12,ZD013,ZD190-01,1015,86.5
G10,2015-10-12,ZD013,ZD190-01,1112,73.5
G11,2015-10-12,ZD013,ZD190-01,1112,25.7
G12,2015-10-12,ZD013,ZD190-01,1112,62.5
G13,2015-10-12,ZD013,ZD190-01,1005,70.2
G14,2015-10-12,ZD013,ZD190-01,1112,50.6
G15,2015-10-12,ZD013,ZD190-01,1112,33.6
G16,2015-10-12,ZD013,ZD190-01,1112,39.8
G17,2015-10-12,ZD013,ZD190-01,1112,59.5
K15,2015-10-12,ZD230,ZD190-01,1209,78.6
K12,2015-10-12,ZD007,ZD190-01,1148,61.2
K04,2015-10-12,ZD273,ZD190-02,1194,62.3
G25,2015-10-12,ZD261,ZD190-01,1061,54.9
K16,2015-10-12,ZD266,ZD190-01,1260,63.9
D02,2015-10-12,ZD111-01,ZD190-01,1112,53.1
D03,2015-10-12,ZD190-01,ZD111-01,613,65.6
D04,2015-10-12,ZD111-03,ZD190-01,586,88.7
D05,2015-10-12,ZD190-01,ZD111-01,586,32.3
D06,2015-10-12,ZD111-01,ZD190-01,586,87.2
D07,2015-10-12,ZD190-01,ZD111-01,613,37.0
D08,2015-10-12,ZD111-01,ZD190-02,586,58.1
D09,2015-10-12,ZD190-01,ZD111-01,586,39.9
D10,2015-10-12,ZD111-01,ZD190-01,586,57.9
D11,2015-10-12,ZD190-01,ZD111-01,586,37.7
D12,2015-10-12,ZD111-01,ZD190-01,586,30.5
D13,2015-10-12,ZD190-01,ZD111-01,586,79.7
D14,2015-10-12,ZD111-01,ZD190-01,613,22.4
D15,2015-10-12,ZD190-02,ZD111-03,586,35.2
D16,2015-10-12,ZD111-01,ZD190-01,613,11.0
D17,2015-10-12,ZD190-01,ZD111-03,1112,34.1
D18,2015-10-12,ZD111-01,ZD190-01,613,19.6
D19,2015-10-12,ZD190-01,ZD111-03,586,29.4
D20,2015-10-12,ZD111-01,ZD190-02,586,48.7
T02,2015-10-12,ZD181,ZD190-02,378,4.1
T03,2015-10-12,ZD190-01,ZD181,378,10.6
T04,2015-10-12,ZD181,ZD190-01,378,8.1
T05,2015-10-12,ZD190-02,ZD181,378,4.7
G18,2015-10-12,ZD209,ZD190-01,1005,72.2
G19,2015-10-12,ZD209,ZD190-01,1005,73.7
G20,2015-10-12,ZD209,ZD190-01,556,95.2
G21,2015-10-12,ZD209,ZD190-01,1112,42.3
G23,2015-10-12,ZD082,ZD190-01,610,59.9
G24,2015-10-12,ZD080,ZD190-01,1005,70.8
G27,2015-10-12,ZD080,ZD190-01,556,79.7
K10,2015-10-12,ZD056,ZD190-01,1122,43.5
K08,2015-10-12,ZD170,ZD190-01,1016,40.2
G22,2015-10-12,ZD203,ZD190-01,960,74.1
Z01,2015-10-12,ZD071,ZD190-01,930,76.3
T01,2015-10-12,ZD212,ZD190-01,1090,67.9
G26,2015-10-12,ZD072,ZD190-01,1005,66.9
G28,2015-10-12,ZD316,ZD190-01,556,64.5
K03,2015-10-12,ZD174,ZD190-01,1316,40.0
K07,2015-10-12,ZD029,ZD190-01,1332,81.8
G29,2015-10-12,ZD321,ZD190-01,480,72.9
K01,2015-10-12,ZD142,ZD190-01,1225,62.1
K06,2015-10-12,ZD299,ZD190-01,1246,57.8
Z02,2015-10-12,ZD267,ZD190-01,1194,78.8
K11,2015-10-13,ZD074,ZD190-02,1285,77.8
G01,2015-10-13,ZD075,ZD190-02,1112,55.4
G02,2015-10-13,ZD075,ZD190-02,556,77.4
K17,2015-10-13,ZD004,ZD190-02,1170,49.0
K18,2015-10-13,ZD246,ZD190-02,1082,71.5
K02,2015-10-13,ZD291,ZD190-02,1061,74.2
G03,2015-10-13,ZD313,ZD190-02,1102,49.7
Z03,2015-10-13,ZD012,ZD190-02,1243,87.3
G04,2015-10-13,ZD242,ZD190-01,556,77.1
G05,2015-10-13,ZD242,ZD190-01,556,53.1
G06,2015-10-13,ZD013,ZD190-01,1015,81.4
G07,2015-10-13,ZD013,ZD190-01,1015,86.8
G08,2015-10-13,ZD013,ZD190-01,1015,86.7
G09,2015-10-13,ZD013,ZD190-01,1015,85.8
G10,2015-10-13,ZD013,ZD190-01,1112,78.9
G11,2015-10-13,ZD013,ZD190-01,1112,32.1
G12,2015-10-13,ZD013,ZD190-01,1112,65.5
G13,2015-10-13,ZD013,ZD190-01,1005,79.8
G14,2015-10-13,ZD013,ZD190-01,1112,53.7
G15,2015-10-13,ZD013,ZD190-01,1112,43.6
G16,2015-10-13,ZD013,ZD190-01,1112,49.7
G17,2015-10-13,ZD013,ZD190-01,1112,61.8
K15,2015-10-13,ZD230,ZD190-01,1209,76.6
K12,2015-10-13,ZD007,ZD190-01,1148,59.0
K04,2015-10-13,ZD273,ZD190-02,1194,62.6
G25,2015-10-13,ZD261,ZD190-01,1061,49.8
K16,2015-10-13,ZD266,ZD190-01,1260,58.8
D02,2015-10-13,ZD111-01,ZD190-01,1112,53.9
D03,2015-10-13,ZD190-01,ZD111-01,613,60.8
D04,2015-10-13,ZD111-03,ZD190-01,586,89.6
D05,2015-10-13,ZD190-01,ZD111-01,586,25.2
D06,2015-10-13,ZD111-01,ZD190-01,586,78.6
D07,2015-10-13,ZD190-01,ZD111-01,613,24.0
D08,2015-10-13,ZD111-01,ZD190-02,586,68.1
D09,2015-10-13,ZD190-01,ZD111-01,586,36.4
D10,2015-10-13,ZD111-01,ZD190-01,586,73.5
D11,2015-10-13,ZD190-01,ZD111-01,586,27.6
D12,2015-10-13,ZD111-01,ZD190-01,586,30.6
D13,2015-10-13,ZD190-01,ZD111-01,586,84.2
D14,2015-10-13,ZD111-01,ZD190-01,613,27.1
D15,2015-10-13,ZD190-02,ZD111-03,586,41.7
D16,2015-10-13,ZD111-01,ZD190-01,613,15.4
D17,2015-10-13,ZD190-01,ZD111-03,1112,35.8
D18,2015-10-13,ZD111-01,ZD190-01,613,24.0
D19,2015-10-13,ZD190-01,ZD111-03,586,29.2
D20,2015-10-13,ZD111-01,ZD190-02,586,47.2
T02,2015-10-13,ZD181,ZD190-02,378,7.6
T03,2015-10-13,ZD190-01,ZD181,378,7.8
T04,2015-10-13,ZD181,ZD190-01,378,4.7
T05,2015-10-13,ZD190-02,ZD181,378,3.4
G18,2015-10-13,ZD209,ZD190-01,1005,63.8
G19,2015-10-13,ZD209,ZD190-01,1005,77.5
G20,2015-10-13,ZD209,ZD190-01,556,93.8
G21,2015-10-13,ZD209,ZD190-01,1112,41.9
G23,2015-10-13,ZD082,ZD190-01,610,60.2
G24,2015-10-13,ZD080,ZD190-01,1005,64.5
G27,2015-10-13,ZD080,ZD190-01,556,76.9
K10,2015-10-13,ZD056,ZD190-01,1122,44.5
K08,2015-10-13,ZD170,ZD190-01,1016,41.8
G22,2015-10-13,ZD203,ZD190-01,480,80.0
Z01,2015-10-13,ZD071,ZD190-01,930,83.2
T01,2015-10-13,ZD212,ZD190-01,1090,66.4
G26,2015-10-13,ZD072,ZD190-01,1005,63.7
G28,2015-10-13,ZD316,ZD190-01,556,67.9
K03,2015-10-13,ZD174,ZD190-01,1316,44.4
K07,2015-10-13,ZD029,ZD190-01,1332,74.6
G29,2015-10-13,ZD321,ZD190-01,480,76.5
K01,2015-10-13,ZD142,ZD190-01,1225,67.5
K06,2015-10-13,ZD299,ZD190-01,1246,56.9
Z02,2015-10-13,ZD267,ZD190-01,1194,75.9
K11,2015-10-14,ZD074,ZD190-02,1264,76.6
G01,2015-10-14,ZD075,ZD190-02,1112,54.4
G02,2015-10-14,ZD075,ZD190-02,556,78.8
K17,2015-10-14,ZD004,ZD190-02,1170,47.3
K18,2015-10-14,ZD246,ZD190-02,1082,78.6
K02,2015-10-14,ZD291,ZD190-02,1061,74.0
G03,2015-10-14,ZD313,ZD190-02,1102,45.8
Z03,2015-10-14,ZD012,ZD190-02,1243,85.6
G04,2015-10-14,ZD242,ZD190-01,556,78.7
G05,2015-10-14,ZD242,ZD190-01,556,56.5
G06,2015-10-14,ZD013,ZD190-01,1015,83.7
G07,2015-10-14,ZD013,ZD190-01,1015,86.9
G08,2015-10-14,ZD013,ZD190-01,1015,89.6
G09,2015-10-14,ZD013,ZD190-01,1015,90.6
G10,2015-10-14,ZD013,ZD190-01,1112,87.5
G11,2015-10-14,ZD013,ZD190-01,1112,37.5
G12,2015-10-14,ZD013,ZD190-01,1112,68.6
G13,2015-10-14,ZD013,ZD190-01,1005,82.4
G14,2015-10-14,ZD013,ZD190-01,1112,63.9
G15,2015-10-14,ZD013,ZD190-01,1112,57.5
G16,2015-10-14,ZD013,ZD190-01,1112,61.9
G17,2015-10-14,ZD013,ZD190-01,1112,60.4
K15,2015-10-14,ZD230,ZD190-01,1209,78.0
K12,2015-10-14,ZD007,ZD190-01,1148,57.6
K04,2015-10-14,ZD273,ZD190-02,1194,63.9
